      Time   Sample #  Type  Sub Chan  Num	Aux
 1:41:42.300   610230     N    0    0    0
 1:41:43.250   610325     N    0    0    0
 1:41:44.230   610423     N    0    0    0
 1:41:45.190   610519     N    0    0    0
 1:41:46.200   610620     N    0    0    0
 1:41:47.180   610718     N    0    0    0
 1:41:48.200   610820     N    0    0    0
 1:41:49.190   610919     N    0    0    0
 1:41:50.120   611012     N    0    0    0
 1:41:51.060   611106     N    0    0    0
 1:41:52.070   611207     N    0    0    0
 1:41:53.010   611301     N    0    0    0
 1:41:53.950   611395     N    0    0    0
 1:41:54.930   611493     N    0    0    0
 1:41:55.890   611589     N    0    0    0
 1:41:56.800   611680     N    0    0    0
 1:41:57.720   611772     N    0    0    0
 1:41:58.690   611869     N    0    0    0
 1:41:59.640   611964     N    0    0    0
 1:42:00.550   612055     N    0    0    0
 1:42:01.460   612146     N    0    0    0
 1:42:02.510   612251     N    0    0    0
 1:42:03.520   612352     N    0    0    0
 1:42:04.500   612450     N    0    0    0
 1:42:05.570   612557     N    0    0    0
 1:42:06.660   612666     N    0    0    0
 1:42:07.690   612769     N    0    0    0
 1:42:08.820   612882     N    0    0    0
 1:42:09.900   612990     N    0    0    0
 1:42:10.880   613088     N    0    0    0
 1:42:11.940   613194     N    0    0    0
 1:42:13.050   613305     N    0    0    0
 1:42:14.070   613407     N    0    0    0
 1:42:15.070   613507     N    0    0    0
 1:42:16.060   613606     N    0    0    0
 1:42:17.100   613710     N    0    0    0
 1:42:18.010   613801     N    0    0    0
 1:42:18.860   613886     N    0    0    0
 1:42:19.660   613966     N    0    0    0
 1:42:20.440   614044     N    0    0    0
 1:42:21.270   614127     N    0    0    0
 1:42:22.150   614215     N    0    0    0
 1:42:22.950   614295     N    0    0    0
 1:42:23.740   614374     N    0    0    0
 1:42:24.550   614455     N    0    0    0
 1:42:25.410   614541     N    0    0    0
 1:42:26.210   614621     N    0    0    0
 1:42:26.990   614699     N    0    0    0
 1:42:27.790   614779     N    0    0    0
 1:42:28.680   614868     N    0    0    0
 1:42:29.560   614956     N    0    0    0
 1:42:30.500   615050     N    0    0    0
 1:42:31.510   615151     N    0    0    0
 1:42:32.470   615247     N    0    0    0
 1:42:33.460   615346     N    0    0    0
 1:42:34.480   615448     N    0    0    0
 1:42:35.420   615542     N    0    0    0
 1:42:36.410   615641     N    0    0    0
 1:42:37.420   615742     N    0    0    0
 1:42:38.370   615837     N    0    0    0
 1:42:39.300   615930     N    0    0    0
 1:42:40.260   616026     N    0    0    0
 1:42:41.210   616121     N    0    0    0
 1:42:42.100   616210     N    0    0    0
 1:42:42.970   616297     N    0    0    0
 1:42:43.900   616390     N    0    0    0
 1:42:44.870   616487     N    0    0    0
 1:42:45.790   616579     N    0    0    0
 1:42:46.700   616670     N    0    0    0
 1:42:47.630   616763     N    0    0    0
 1:42:48.530   616853     N    0    0    0
 1:42:49.450   616945     N    0    0    0
 1:42:50.440   617044     N    0    0    0
 1:42:51.370   617137     N    0    0    0
 1:42:52.330   617233     N    0    0    0
 1:42:53.350   617335     N    0    0    0
 1:42:54.340   617434     N    0    0    0
 1:42:55.280   617528     N    0    0    0
 1:42:56.280   617628     N    0    0    0
 1:42:57.280   617728     N    0    0    0
 1:42:58.240   617824     N    0    0    0
 1:42:59.210   617921     N    0    0    0
 1:43:00.220   618022     N    0    0    0
 1:43:01.140   618114     N    0    0    0
 1:43:02.060   618206     N    0    0    0
 1:43:03.060   618306     N    0    0    0
 1:43:03.900   618390     N    0    0    0
 1:43:04.690   618469     N    0    0    0
 1:43:05.490   618549     N    0    0    0
 1:43:06.400   618640     N    0    0    0
 1:43:07.210   618721     N    0    0    0
 1:43:07.990   618799     N    0    0    0
 1:43:08.760   618876     N    0    0    0
 1:43:09.600   618960     N    0    0    0
 1:43:10.390   619039     N    0    0    0
 1:43:11.160   619116     N    0    0    0
 1:43:11.930   619193     N    0    0    0
 1:43:12.730   619273     N    0    0    0
 1:43:13.530   619353     N    0    0    0
 1:43:14.380   619438     N    0    0    0
 1:43:15.370   619537     N    0    0    0
 1:43:16.360   619636     N    0    0    0
 1:43:17.280   619728     N    0    0    0
 1:43:18.210   619821     N    0    0    0
 1:43:19.220   619922     N    0    0    0
 1:43:20.170   620017     N    0    0    0
 1:43:21.150   620115     N    0    0    0
 1:43:22.160   620216     N    0    0    0
 1:43:23.120   620312     N    0    0    0
 1:43:24.070   620407     N    0    0    0
 1:43:25.060   620506     N    0    0    0
 1:43:25.960   620596     N    0    0    0
 1:43:26.880   620688     N    0    0    0
 1:43:27.940   620794     N    0    0    0
 1:43:28.910   620891     N    0    0    0
 1:43:29.830   620983     N    0    0    0
 1:43:30.750   621075     N    0    0    0
 1:43:31.710   621171     N    0    0    0
 1:43:32.620   621262     N    0    0    0
 1:43:33.510   621351     N    0    0    0
 1:43:34.440   621444     N    0    0    0
 1:43:35.370   621537     N    0    0    0
 1:43:36.280   621628     N    0    0    0
 1:43:37.210   621721     N    0    0    0
 1:43:38.210   621821     N    0    0    0
 1:43:39.190   621919     N    0    0    0
 1:43:40.220   622022     N    0    0    0
 1:43:41.280   622128     N    0    0    0
 1:43:42.290   622229     N    0    0    0
 1:43:43.220   622322     N    0    0    0
 1:43:44.200   622420     N    0    0    0
 1:43:45.060   622506     N    0    0    0
 1:43:45.860   622586     N    0    0    0
 1:43:46.660   622666     N    0    0    0
 1:43:47.560   622756     N    0    0    0
 1:43:48.400   622840     N    0    0    0
 1:43:49.180   622918     N    0    0    0
 1:43:49.930   622993     N    0    0    0
 1:43:50.710   623071     N    0    0    0
 1:43:51.780   623178     N    0    0    0
 1:43:52.780   623278     N    0    0    0
 1:43:53.710   623371     N    0    0    0
 1:43:54.540   623454     N    0    0    0
 1:43:55.340   623534     N    0    0    0
 1:43:56.140   623614     N    0    0    0
 1:43:57.030   623703     N    0    0    0
 1:43:57.880   623788     N    0    0    0
 1:43:58.790   623879     N    0    0    0
 1:43:59.750   623975     N    0    0    0
 1:44:00.640   624064     N    0    0    0
 1:44:01.560   624156     N    0    0    0
 1:44:02.470   624247     N    0    0    0
 1:44:03.340   624334     N    0    0    0
 1:44:04.260   624426     N    0    0    0
 1:44:05.260   624526     N    0    0    0
 1:44:06.240   624624     N    0    0    0
 1:44:07.180   624718     N    0    0    0
 1:44:08.160   624816     N    0    0    0
 1:44:09.170   624917     N    0    0    0
 1:44:10.120   625012     N    0    0    0
 1:44:11.030   625103     N    0    0    0
 1:44:11.930   625193     N    0    0    0
 1:44:12.880   625288     N    0    0    0
 1:44:13.790   625379     N    0    0    0
 1:44:14.700   625470     N    0    0    0
 1:44:15.630   625563     N    0    0    0
 1:44:16.570   625657     N    0    0    0
 1:44:17.460   625746     N    0    0    0
 1:44:18.380   625838     N    0    0    0
 1:44:19.360   625936     N    0    0    0
 1:44:20.270   626027     N    0    0    0
 1:44:21.310   626131     N    0    0    0
 1:44:22.320   626232     N    0    0    0
 1:44:23.250   626325     N    0    0    0
 1:44:24.220   626422     N    0    0    0
 1:44:25.180   626518     N    0    0    0
 1:44:26.130   626613     N    0    0    0
 1:44:27.140   626714     N    0    0    0
 1:44:28.220   626822     N    0    0    0
 1:44:29.160   626916     N    0    0    0
 1:44:30.170   627017     N    0    0    0
 1:44:31.040   627104     N    0    0    0
 1:44:31.840   627184     N    0    0    0
 1:44:32.630   627263     N    0    0    0
 1:44:33.510   627351     N    0    0    0
 1:44:34.370   627437     N    0    0    0
 1:44:35.180   627518     N    0    0    0
 1:44:35.980   627598     N    0    0    0
 1:44:36.770   627677     N    0    0    0
 1:44:37.540   627754     N    0    0    0
 1:44:38.330   627833     N    0    0    0
 1:44:39.160   627916     N    0    0    0
 1:44:40.010   628001     N    0    0    0
 1:44:40.890   628089     N    0    0    0
 1:44:41.850   628185     N    0    0    0
 1:44:42.760   628276     N    0    0    0
 1:44:43.670   628367     N    0    0    0
 1:44:44.640   628464     N    0    0    0
 1:44:45.550   628555     N    0    0    0
 1:44:46.450   628645     N    0    0    0
 1:44:47.360   628736     N    0    0    0
 1:44:48.340   628834     N    0    0    0
 1:44:49.240   628924     N    0    0    0
 1:44:50.130   629013     N    0    0    0
 1:44:51.070   629107     N    0    0    0
 1:44:51.960   629196     N    0    0    0
 1:44:52.830   629283     N    0    0    0
 1:44:53.680   629368     N    0    0    0
 1:44:54.560   629456     N    0    0    0
 1:44:55.400   629540     N    0    0    0
 1:44:56.270   629627     N    0    0    0
 1:44:57.200   629720     N    0    0    0
 1:44:58.160   629816     N    0    0    0
 1:44:59.090   629909     N    0    0    0
 1:45:00.110   630011     N    0    0    0
 1:45:01.150   630115     N    0    0    0
 1:45:02.140   630214     N    0    0    0
 1:45:03.100   630310     N    0    0    0
 1:45:04.090   630409     N    0    0    0
 1:45:05.080   630508     N    0    0    0
 1:45:06.030   630603     N    0    0    0
 1:45:07.060   630706     N    0    0    0
 1:45:08.070   630807     N    0    0    0
 1:45:09.040   630904     N    0    0    0
 1:45:10.090   631009     N    0    0    0
 1:45:11.180   631118     N    0    0    0
 1:45:12.200   631220     N    0    0    0
 1:45:13.400   631340     N    0    0    0
 1:45:14.430   631443     N    0    0    0
 1:45:15.330   631533     N    0    0    0
 1:45:16.160   631616     N    0    0    0
 1:45:16.950   631695     N    0    0    0
 1:45:17.750   631775     N    0    0    0
 1:45:18.530   631853     N    0    0    0
 1:45:19.170   631917     N    0    0    0
 1:45:20.230   632023     N    0    0    0
 1:45:21.010   632101     N    0    0    0
 1:45:21.770   632177     N    0    0    0
 1:45:22.520   632252     N    0    0    0
 1:45:23.290   632329     N    0    0    0
 1:45:24.100   632410     N    0    0    0
 1:45:24.990   632499     N    0    0    0
 1:45:25.860   632586     N    0    0    0
 1:45:26.780   632678     N    0    0    0
 1:45:27.850   632785     N    0    0    0
 1:45:28.870   632887     N    0    0    0
 1:45:29.930   632993     N    0    0    0
 1:45:30.960   633096     N    0    0    0
 1:45:31.950   633195     N    0    0    0
 1:45:32.940   633294     N    0    0    0
 1:45:33.900   633390     N    0    0    0
 1:45:34.840   633484     N    0    0    0
 1:45:35.800   633580     N    0    0    0
 1:45:36.730   633673     N    0    0    0
 1:45:37.620   633762     N    0    0    0
 1:45:38.550   633855     N    0    0    0
 1:45:39.550   633955     N    0    0    0
 1:45:40.480   634048     N    0    0    0
 1:45:41.370   634137     N    0    0    0
 1:45:42.270   634227     N    0    0    0
 1:45:43.230   634323     N    0    0    0
 1:45:44.160   634416     N    0    0    0
 1:45:45.120   634512     N    0    0    0
 1:45:46.080   634608     N    0    0    0
 1:45:47.010   634701     N    0    0    0
 1:45:48.010   634801     N    0    0    0
 1:45:49.000   634900     N    0    0    0
 1:45:49.950   634995     N    0    0    0
 1:45:50.960   635096     N    0    0    0
 1:45:51.950   635195     N    0    0    0
 1:45:52.910   635291     N    0    0    0
 1:45:53.870   635387     N    0    0    0
 1:45:54.870   635487     N    0    0    0
 1:45:55.810   635581     N    0    0    0
 1:45:56.850   635685     N    0    0    0
 1:45:57.940   635794     N    0    0    0
 1:45:58.940   635894     N    0    0    0
 1:45:59.870   635987     N    0    0    0
 1:46:00.790   636079     N    0    0    0
 1:46:01.600   636160     N    0    0    0
 1:46:02.390   636239     N    0    0    0
 1:46:03.200   636320     N    0    0    0
 1:46:04.040   636404     N    0    0    0
 1:46:04.830   636483     N    0    0    0
 1:46:05.600   636560     N    0    0    0
 1:46:06.340   636634     N    0    0    0
 1:46:07.090   636709     N    0    0    0
 1:46:07.820   636782     N    0    0    0
 1:46:08.550   636855     N    0    0    0
 1:46:09.280   636928     N    0    0    0
 1:46:10.080   637008     N    0    0    0
 1:46:10.880   637088     N    0    0    0
 1:46:11.700   637170     N    0    0    0
 1:46:12.600   637260     N    0    0    0
 1:46:13.510   637351     N    0    0    0
 1:46:14.460   637446     N    0    0    0
 1:46:15.460   637546     N    0    0    0
 1:46:16.420   637642     N    0    0    0
 1:46:17.340   637734     N    0    0    0
 1:46:18.280   637828     N    0    0    0
 1:46:19.280   637928     N    0    0    0
 1:46:20.270   638027     N    0    0    0
 1:46:21.190   638119     N    0    0    0
 1:46:22.110   638211     N    0    0    0
 1:46:23.100   638310     N    0    0    0
 1:46:24.040   638404     N    0    0    0
 1:46:24.960   638496     N    0    0    0
 1:46:25.960   638596     N    0    0    0
 1:46:26.990   638699     N    0    0    0
 1:46:27.960   638796     N    0    0    0
 1:46:28.850   638885     N    0    0    0
 1:46:29.730   638973     N    0    0    0
 1:46:30.670   639067     N    0    0    0
 1:46:31.570   639157     N    0    0    0
 1:46:32.490   639249     N    0    0    0
 1:46:33.500   639350     N    0    0    0
 1:46:34.450   639445     N    0    0    0
 1:46:35.460   639546     N    0    0    0
 1:46:36.500   639650     N    0    0    0
 1:46:37.490   639749     N    0    0    0
 1:46:38.490   639849     N    0    0    0
 1:46:39.610   639961     N    0    0    0
 1:46:40.550   640055     N    0    0    0
 1:46:41.510   640151     N    0    0    0
 1:46:42.550   640255     N    0    0    0
 1:46:43.450   640345     N    0    0    0
 1:46:44.340   640434     N    0    0    0
 1:46:45.220   640522     N    0    0    0
 1:46:46.030   640603     N    0    0    0
 1:46:46.820   640682     N    0    0    0
 1:46:47.620   640762     N    0    0    0
 1:46:48.410   640841     N    0    0    0
 1:46:49.180   640918     N    0    0    0
 1:46:49.940   640994     N    0    0    0
 1:46:50.760   641076     N    0    0    0
 1:46:51.580   641158     N    0    0    0
 1:46:52.390   641239     N    0    0    0
 1:46:53.220   641322     N    0    0    0
 1:46:54.100   641410     N    0    0    0
 1:46:54.980   641498     N    0    0    0
 1:46:55.890   641589     N    0    0    0
 1:46:56.960   641696     N    0    0    0
 1:46:57.920   641792     N    0    0    0
 1:46:58.880   641888     N    0    0    0
 1:46:59.900   641990     N    0    0    0
 1:47:00.860   642086     N    0    0    0
 1:47:01.840   642184     N    0    0    0
 1:47:02.920   642292     N    0    0    0
 1:47:03.910   642391     N    0    0    0
